Source,Target,Weight
50122,126,283
85606,82248,397
41396,69321,207
23936,40684,54
63767,77431,291
6779,6614,478
92254,24010,455
3650,17649,440
13084,68960,25
52091,80396,377
45854,21051,248
98626,32079,288
8860,74872,340
50892,98806,341
74020,69629,368
27821,93489,158
63509,20172,52
81542,68726,296
75642,72005,73
10819,41766,243
59143,86060,14
91069,90027,202
2502,38599,184
62443,61794,96
78984,79590,127
4996,18338,248
14528,98583,342
88878,96473,88
21840,81401,55
33493,27876,359
53914,82931,260
51945,98139,226
30308,71881,492
49622,61508,425
36851,49445,368
36195,80951,341
50025,75321,447
3710,3275,394
91294,94605,242
21702,63832,496
28431,65054,159
69022,33033,448
23165,39972,137
96114,82365,481
48223,56055,40
29475,97347,220
80188,6979,40
4661,12289,199
11499,2371,217
15392,1948,413
33524,15946,349
72479,45328,92
45465,40979,195
80305,63017,151
66663,16261,266
74137,11657,430
2771,64326,289
53699,51773,198
86138,22418,214
13341,87325,373
12982,9370,393
19863,44245,73
10459,29734,110
98568,97611,26
32637,74151,323
13934,89897,470
92407,7126,486
12307,85055,271
37426,64688,214
63079,97560,379
69791,4762,130
54025,846,403
76216,26811,412
40427,312,279
45504,63699,322
90074,93367,214
40032,47623,51
70099,53279,52
91269,99030,3
91702,28225,133
846,92548,254
69224,18360,229
59955,73673,288
96798,18260,223
87151,68901,394
54416,75789,240
98791,77779,342
28923,63966,156
13026,25530,35
30001,76822,297
34967,67769,211
88153,5387,308
37096,29283,183
50423,39172,127
43754,65771,97
99638,88105,73
32050,29254,466
41720,23092,167
926,15974,483
42876,88159,446
99853,46665,15
93183,7867,199
74206,43259,361
24886,85136,71
68052,84418,379
16559,48850,29
53125,46966,394
73191,67129,494
66778,95827,192
75206,16679,442
87610,71265,300
53501,14091,471
74459,72123,289
82089,15753,299
45425,92206,252
31308,40590,405
88166,8463,125
98470,63637,410
77091,95868,227
42526,90940,57
37969,21776,394
57564,19177,357
16754,87001,441
77136,83807,392
2946,78462,37
8608,87149,431
97028,59119,148
48288,78671,414
41853,2225,152
99266,96097,389
43106,23554,233
6858,62963,213
22775,17711,403
74293,16751,117
87222,39422,144
34970,31290,109
75390,9889,8
72788,51574,87
4326,75479,494
64099,29405,357
37418,65768,78
41672,55864,288
71416,93904,213
25717,57500,82
20972,55636,122
40847,69993,455
54187,3685,358
44981,78267,312
6810,90077,61
37823,93468,295
51958,63628,303
52526,63041,491
35133,45619,401
12624,91348,239
82216,45950,404
23884,788,25
47071,26583,195
30047,23820,110
87205,54109,492
70258,15771,170
53660,47412,14
88631,81643,351
72129,25110,427
38025,24151,364
96011,80751,235
24724,41392,353
93507,85678,43
26688,24488,100
4786,92034,140
78088,82686,332
38592,8898,84
36411,1985,495
95468,35089,479
95879,91757,143
39034,76239,391
42763,87633,95
54623,85948,299
54438,57557,442
51356,56953,415
88389,52535,238
81446,45850,91
79782,16895,45
94236,46991,347
62134,42791,496
96064,7598,17
19959,26801,279
6421,12532,153
85851,44390,35
15292,95867,481
31808,88957,301
78439,28609,73
4887,55431,157
70794,80666,267
57316,79760,202
11285,10318,165
81413,41705,300
64007,94836,473
55271,53979,499
73122,77208,245
45493,29430,194
45644,3155,342
75798,90119,469
7823,37797,266
13275,42753,36
40347,47035,469
25389,64962,248
67453,60523,325
13098,26532,179
34031,477,235
5307,11272,396
80898,67607,498
69160,76188,263
8232,74547,425
38120,69624,330
20338,99698,174
21634,89707,81
19896,44815,481
95903,93629,152
24790,84646,151
26568,10642,279
80885,73493,54
47,94749,86
46121,85607,494
15675,92816,495
9699,58577,303
26740,33161,113
80635,4758,360
63338,15586,260
99333,45419,386
2875,41002,31
90190,74023,327
15108,70271,265
86984,72223,275
93355,43885,417
92335,56170,411
63631,66392,425
41524,55889,453
12583,38995,85
38587,66671,229
53183,43250,77
61720,19108,39
28601,92607,48
92920,57259,227
73866,14889,357
18329,34227,320
84145,22500,100
70644,46144,270
7551,63433,281
86911,43073,377
61971,38355,459
24453,64610,377
73247,58547,60
75845,59954,356
28823,12166,246
91396,4572,164
70347,56434,211
31299,99652,407
83251,24757,1
34767,98873,390
36932,6464,224
29921,98432,242
91004,59642,77
92868,94599,188
92410,21505,242
59522,78706,258
68082,29195,329
72380,95102,38
45763,98242,45
14963,66367,95
97601,32444,63
92243,89351,8
52725,52663,147
75382,17598,53
35820,11638,219
87258,43969,142
58039,51831,82
58072,55335,48
68045,76960,321
15709,10405,220
39481,34206,210
50035,98063,46
56479,76560,335
42239,74770,317
19947,80165,455
40585,7742,50
29894,66294,478
17238,41579,59
64947,74217,223
87526,32671,250
69709,48142,474
66062,37060,133
23007,62398,421
87640,60510,285
49141,20488,153
72095,68420,133
3522,20791,97
10295,38424,164
81815,11710,257
60530,41165,258
5380,57852,261
63443,63507,115
96071,40121,475
53342,9408,457
82233,97007,423
52582,91829,353
49888,81800,88
90019,56484,483
78843,24644,289
19551,63226,17
13959,12135,375
32105,78542,283
78299,95300,118
24431,93895,295
14896,50127,101
1663,1410,63
25050,11237,342
86716,14212,271
28262,13256,220
67611,7456,114
52030,36945,361
66985,50510,289
39599,29392,91
47985,47075,92
91847,34265,445
67206,57617,211
24404,98159,136
70011,50891,270
43209,78268,498
2593,95580,104
95238,34977,444
78893,14083,260
84508,12161,124
91761,5687,181
9668,66791,411
87835,8613,185
97270,73974,167
72610,72983,282
66434,87730,256
15600,46817,310
48706,83883,195
90506,90329,346
36268,27317,325
89716,58022,273
45682,31863,6
13264,35124,369
66417,76590,268
21955,63488,225
88887,56879,67
96508,4784,469
65188,77048,438
15598,43752,254
96536,70021,446
53894,7485,51
13604,21849,296
31319,94977,199
76809,70796,63
17127,32390,331
57923,971,348
10677,64455,18
88186,20397,36
84926,52108,202
27531,55409,474
97193,47371,269
19512,5550,38
87688,71671,481
76997,15296,481
45443,66050,108
35961,96583,195
26376,98958,132
95677,55184,378
90590,97700,140
64312,56457,126
20055,81391,465
13256,85126,302
41371,5017,11
90409,57141,134
15216,94242,11
31982,1575,345
86214,9654,20
13102,59709,249
98946,68432,342
99531,88099,118
61803,93069,123
52111,49763,73
37115,24056,472
29528,17603,218
27579,29452,274
59663,53299,8
26518,98249,331
64047,4984,202
64104,2084,419
88194,97575,60
99753,90611,163
82899,91210,248
26369,77299,194
35461,77758,347
94166,7264,39
33654,19970,72
2164,74179,329
13198,66912,21
50739,5896,88
94045,35933,239
32327,57305,104
5610,30649,344
21952,937,29
31047,982,364
7578,12339,112
26925,23321,449
877,65501,433
22164,10646,443
43235,91057,237
32619,13870,260
69901,18093,23
67497,77955,190
98062,20061,136
48748,95334,20
16099,35051,421
63863,15626,345
14553,2606,393
20454,8107,45
60304,92101,470
92548,94259,398
65297,6031,250
42061,97348,434
59358,81789,366
4169,10727,202
29651,18469,397
42189,7725,307
63604,7741,246
78019,19976,211
5961,69237,449
73504,16187,123
25343,8655,465
94639,7318,362
40296,21676,237
93826,80664,257
75457,4883,473
70453,82337,346
14540,85377,426
4329,65182,401
87233,85137,28
20142,56825,387
88600,27837,391
69593,86875,261
5111,70677,172
77192,92054,81
17909,88420,498
82654,72489,177
55034,27010,178
10222,73900,420
43500,63796,120
79226,9647,323
73936,51111,359
30125,16438,212
68491,12722,30
49638,66689,106
65274,20054,315
11642,34758,207
3609,98669,248
95901,28952,483
3425,65307,216
13528,76046,124
18431,15907,144
93435,54966,326
77544,48561,87
80254,55959,96
23933,60776,145
86797,59937,487
16568,96120,355
76669,14212,471
9037,9486,110
80330,2018,460
81034,37802,447
46312,34922,384
63071,454,138
56198,25730,455
19165,35636,349
90517,95094,454
88569,43244,36
35662,89321,49
86749,86345,397
49544,50883,307
68466,13578,464
16728,44892,410
60147,71706,115
13847,60895,421
89106,1852,277
46841,41754,492
60247,29162,355
32529,60032,384
58449,11161,10
29762,38074,246
54647,56102,271
14912,61745,345
47089,37145,26
6156,58859,134
69963,1177,363
49590,45307,180
92322,90362,476
49656,19504,136
6719,9668,97
59308,96378,89
93882,89030,271
41979,55999,311
87555,63988,463
93518,87909,327
44726,22135,262
79389,1695,110
51899,2997,154
58107,92609,203
22552,31171,132
80523,87459,188
79270,3916,272
91633,30987,168
30085,94203,268
68746,68429,348
40629,78187,7
4014,35849,143
95363,78902,440
85748,19403,279
89171,57669,497
64698,63956,220
70165,44467,159
31782,24015,1
43475,37513,169
85384,96235,480
88092,85700,330
42847,66231,319
8706,31218,149
13443,10751,159
49491,5710,144
62829,46082,427
26450,34628,104
40686,90367,307
91182,79765,378
98665,96115,118
4585,71899,287
92973,39975,63
92983,65086,67
81930,51884,75
47948,11045,347
27144,61490,3
92525,73044,3
97503,23377,373
86739,74072,195
8470,23042,380
57730,78613,440
35901,51615,415
40690,51557,441
67070,68048,63
75033,14702,330
79552,19855,344
8904,80883,426
81953,48764,11
13698,47848,320
24407,74004,118
67824,72464,272
5084,53466,348
77819,73359,236
16415,91318,340
85163,25738,31
33138,27871,165
17004,44816,406
5401,72370,252
32079,80164,352
16207,70959,369
56997,7336,343
72831,63960,272
32758,32075,451
65264,32684,113
19071,2405,69
28793,99783,77
27373,95215,179
65734,64005,273
29429,96364,164
78742,48944,401
61086,97271,357
40738,93698,353
78982,75842,80
65182,71405,338
59781,89973,154
66995,68720,202
31729,65582,400
59883,58404,31
59892,94528,185
42803,65045,111
37140,88740,107
76927,51109,7
38604,78472,29
37768,31097,53
53002,27430,202
16377,83908,294
40353,41740,51
70702,39062,137
62152,97100,123
8489,25309,420
49904,43695,365
15835,85606,23
43932,81002,181
10122,41451,19
85575,11056,424
56771,51344,41
10282,89305,257
68182,36108,168
65913,47456,264
94754,70775,407
14827,83798,25
58397,78300,209
68197,80950,94
43297,4647,227
45547,67631,276
63287,80691,457
88523,27526,422
86872,87493,190
23622,36101,70
865,40965,360
19378,60184,267
53338,58330,401
80455,94931,314
52300,63101,412
88640,69085,128
77815,90180,70
87014,55893,294
33464,4445,249
60960,30179,213
1411,20609,379
53445,21453,390
69511,13854,426
69905,10545,23
57533,69280,37
45934,7943,385
56437,85928,261
50361,51318,81
41042,38126,418
11476,56261,78
39694,42102,452
97133,11523,5
87208,99938,160
38251,79582,339
48767,55857,250
77411,25729,335
73055,86670,241
68398,81575,152
50902,47246,165
25375,31813,289
6106,16235,192
49940,69532,59
84461,1389,78
61695,46215,179
86436,62344,472
20791,8832,372
68553,21080,27
89195,42106,45
6423,42007,17
36586,52361,372
28105,80285,221
81572,41693,356
1598,40827,144
54397,80864,47
65409,52817,190
60623,53911,30
87330,34554,447
74680,70092,223
70765,56235,486
67143,28617,491
54634,48227,352
76729,28887,87
77099,29793,106
89605,84965,453
56804,83524,440
32434,99408,237
85865,77931,423
75637,91621,123
81193,84787,276
83819,26296,493
44997,90521,228
54270,49149,206
58757,48159,53
45304,33761,272
85404,80858,107
89461,2234,5
20477,48027,457
45952,40953,101
63777,40370,294
99527,3595,160
88114,74894,85
28211,80781,182
26743,91840,426
85897,26949,44
98826,58658,52
95566,84497,462
65121,11763,429
63398,46157,346
13238,31566,9
52757,54372,454
86686,69712,488
21997,84534,329
85334,39947,460
49300,55961,418
9210,69962,365
98812,7986,193
64993,48120,371
42716,47257,400
95431,11717,331
52917,69708,471
64138,87410,500
30558,46796,266
2194,9072,341
70948,90203,247
12933,35900,123
38190,351,113
15641,98086,473
53618,45403,58
50736,86510,363
50685,84520,69
55586,12936,264
38513,75134,433
9140,22469,250
40508,49005,342
82159,90818,319
30540,487,294
50163,15215,150
19474,46347,431
22773,14432,62
76978,76094,202
87429,85114,31
69249,92635,327
95187,4883,345
60199,21959,403
58371,40513,290
57027,49720,315
18887,20716,85
26800,26293,242
33581,6394,216
70563,48292,472
72164,40861,205
61665,46403,210
4430,63078,356
74242,41840,314
55559,67472,105
57676,30571,79
33190,6750,264
19120,51714,185
84593,76078,380
58832,82167,205
89481,84222,272
50444,65786,368
7927,38422,405
91204,55100,443
37963,22841,316
26273,25622,84
39612,82942,469
84103,64591,225
29989,29313,382
83654,412,467
82695,32402,333
56078,24759,344
69690,1625,465
39545,69470,434
41560,84111,39
13841,75785,350
58651,98658,301
70624,1599,340
20254,94724,215
21946,8122,66
8498,48454,61
85861,10717,365
24684,53645,118
51123,42359,284
50210,46604,12
73717,17872,359
59634,8437,102
51955,88248,13
63987,7681,339
3804,50647,369
71759,49006,86
92333,88986,255
34964,15591,92
79592,68058,130
57771,26711,110
22973,26740,288
65985,41285,267
12255,16722,261
39947,73586,476
72504,84073,462
80493,71474,34
5766,34318,144
5413,76455,298
98423,63523,110
88194,2311,415
40121,12663,346
92667,81826,456
16552,44648,434
18284,61993,446
79305,90108,247
77707,61645,205
86489,17006,402
98332,40280,293
82494,69104,198
53836,23187,198
88073,29490,98
86481,98207,425
33009,74135,17
18206,75385,39
16437,79566,355
10617,25761,179
73294,99593,41
96896,52674,293
72708,14033,255
14653,25988,8
76268,95190,164
47276,79239,398
73880,22127,227
64708,61796,103
22257,16751,77
57447,14360,204
39610,84609,196
71702,41919,355
83182,95822,192
67098,411,194
60201,10703,282
63305,9857,17
49435,96820,372
20165,16486,248
79846,67057,353
91073,39251,44
9176,2521,218
39355,3684,321
26055,71421,2
43897,25773,420
66217,3850,240
96720,70505,24
21950,66050,487
14183,97597,234
56852,20563,366
49238,74683,220
941,35674,191
26724,71066,174
10977,35236,372
20783,31590,210
3889,37894,165
31953,52402,444
84405,23256,125
50405,3459,325
13457,32924,263
75966,9460,40
98100,35641,352
25597,8845,116
30441,83746,91
56908,8804,115
87354,15880,286
30929,4553,355
82015,61446,358
65179,77633,439
63805,45985,276
37764,66233,309
76713,7630,305
55815,5564,76
30026,10339,331
81432,57283,35
88705,29362,198
97139,50335,430
69474,60342,130
51235,28396,254
17966,82769,119
64432,76448,72
61016,12398,95
65256,3028,418
74872,15720,226
64704,53225,454
82001,92692,459
41673,29622,125
16401,87942,278
67035,45165,143
7807,42637,421
6914,75238,348
10307,75141,217
85883,76273,250
54595,85562,269
99480,72110,186
40641,67482,76
4924,68668,462
67238,6471,382
44760,96813,372
6774,10709,379
63331,74341,85
35739,36840,229
34308,19221,221
17644,36780,122
93992,27199,453
33820,45990,333
34447,24297,297
45986,25209,361
32983,4428,167
16742,29792,233
35538,59256,402
18294,85165,295
60825,2180,295
69851,33941,397
94655,25218,3
33490,13283,240
83640,328,97
25883,86790,290
73274,95374,254
46494,26174,9
50344,23760,465
1511,88288,152
65263,85356,426
25642,86230,358
79081,96021,205
3450,23840,285
85957,33013,292
21215,12085,158
60433,83492,76
41966,91352,220
88666,90019,250
6185,62087,253
48367,41991,235
70896,29847,228
31952,63991,445
84843,20504,203
43442,92858,320
54408,80462,380
69357,52943,365
14439,82464,345
52273,23247,160
84112,44245,257
44360,73706,153
24080,86784,343
47725,18374,182
50391,82675,87
65638,20832,281
90934,8568,73
69177,91605,106
89658,34021,152
69357,40329,237
53494,94488,107
73858,19224,299
44135,74879,410
98295,81106,27
72580,43484,212
64018,18846,413
27542,10199,132
46960,70175,362
31293,541,426
83063,56311,247
88109,44263,400
54466,75145,151
37557,66217,88
74601,92965,186
12920,86489,333
3701,63579,237
44418,40092,248
42769,49958,128
75307,36774,408
81820,39187,351
35468,42288,337
83053,57316,39
38333,98656,389
56594,33979,106
50810,66168,450
30136,34594,61
84617,67926,365
98379,97643,432
63457,48434,309
94575,65163,337
96234,87805,158
44366,77125,221
75028,49794,267
38551,16032,133
67643,23892,339
31624,28467,39
17611,27330,12
7523,36742,110
54931,49097,129
19620,45448,22
82649,55327,183
94426,32498,306
97953,11008,483
55006,26840,190
70838,28679,328
44030,49594,120
23376,14459,427
50622,87901,77
94734,50886,42
55503,14786,38
60449,88027,166
69194,45073,213
10124,37111,12
74838,79079,429
8456,39981,478
72443,43658,215
90031,79903,260
50631,40147,254
78285,44488,115
76153,72062,7
57647,4894,40
11942,86662,481
65864,98075,319
77130,43292,447
2228,52774,17
45266,45990,334
17153,10060,296
59245,83852,435
64187,77013,78
9640,43339,288
52427,80996,205
58573,67275,258
63054,12967,361
24007,8785,59
66948,37103,216
65401,19566,419
82440,61932,337
11193,19043,38
78483,15303,303
38424,62585,444
63817,40128,36
46650,34792,149
42181,40345,8
42081,41252,445
79684,98273,28
23930,29589,278
18701,65096,268
69136,54866,234
29963,37763,293
94212,18199,474
58847,28086,493
26588,1846,242
32507,43207,294
64522,64131,456
38224,87946,149
55853,56076,195
62002,50258,158
65184,16196,167
98964,99763,323
20914,21016,117
92946,56577,130
38605,42728,495
84316,44243,203
62392,86150,8
69624,96673,69
93833,98768,174
52180,32127,82
46879,61542,211
52006,8644,455
43848,98138,157
81086,9067,60
93710,8779,364
42929,23864,43
91805,44885,58
28469,51340,24
41199,62696,286
59248,72249,363
75363,19432,86
17449,36670,46
18908,96399,48
27754,99343,166
10110,167,487
73466,58380,91
12704,18542,253
97346,6810,23
14694,3580,349
69628,50934,142
44578,52719,420
99146,76656,25
41132,58198,143
97008,8757,266
35939,49299,192
2282,44049,243
20605,43513,304
74274,16706,104
73137,38196,365
53715,1849,174
20236,57098,8
74475,37758,331
98812,19165,225
91373,41756,425
24661,60669,179
22124,46931,184
59597,99407,387
32705,24696,262
5957,39396,485
38412,15231,457
25278,41434,280
47947,89164,266
6845,47742,297
40407,73274,165
27436,31900,65
11688,81838,323
47038,18594,437
96252,67702,206
17713,93954,124
50816,22530,162
78567,45359,456
25195,14315,46
89046,10882,476
20248,81710,311
68482,5561,314
22800,35517,308
29548,5274,265
56511,67409,143
89669,26,309
16088,11678,200
41795,17072,348
73915,75899,117
70749,94747,88
93414,65206,175
46172,79374,485
78360,17696,77
4941,40038,373
4505,48009,488
76417,91937,29
61941,90478,29
19324,56274,337
55077,85376,331
78748,85173,68
79602,88933,141
85558,81106,460
13299,24744,29
99948,10039,393
84097,42158,27
74578,85826,187
992,89791,125
25147,91887,212
8592,75468,13
5209,24951,249
98966,10454,274
74836,56417,425
66361,28246,95
37710,30985,458
52050,64856,205
66617,52073,62
32495,80110,413
26929,26184,95
20282,20818,311
1435,48728,484
15309,61844,293
70790,83777,455
11521,38227,208
87883,49654,131
4516,26459,445
19516,16403,188
38498,93339,191
7317,24764,372
713,42917,401
7472,60603,494
21117,79801,354
8691,14709,221
48097,66993,36
43416,81376,29
43450,21781,117
42247,77434,67
66802,31802,442
45060,38468,66
8513,28980,20
90858,86609,396
19375,71459,226
13416,63567,172
47227,96034,226
28681,82088,148
49352,32598,101
60317,42658,344
80304,61618,426
79863,52122,330
92084,32436,212
94605,36381,378
93189,62314,420
88004,90694,136
62116,87182,298
16437,55062,29
62040,21891,59
78709,46928,336
11341,25658,114
84462,9855,2
44802,60372,235
54357,24701,202
97081,67112,289
52109,56698,325
88177,89559,23
45233,49111,259
38611,28604,427
27089,9732,257
81704,61739,482
76841,30755,136
36566,80798,65
14531,3875,225
36029,18433,155
93994,81058,141
18585,50964,114
76895,85078,257
11413,10075,74
53824,39187,189
17025,91385,110
85338,23807,499
61479,36535,353
52560,96619,1
18442,47822,321
55589,59031,375
35572,74194,92
87083,85175,457
54843,32918,21
51446,34583,145
31559,38672,17
24870,91384,191
91406,87784,205
6926,65510,181
96437,61825,169
35854,78081,176
6242,14661,213
56157,15884,422
9083,53733,468
27425,82390,154
86405,11793,306
11754,46938,373
56888,99480,240
24799,84396,368
66600,87109,187
35032,68892,425
17326,53298,254
12551,30144,169
92393,8778,85
63211,26245,144
59873,65390,309
8549,21854,95
65568,85546,370
19345,98781,153
1907,34867,324
79377,75704,204
78191,29609,169
56932,62673,236
6403,12855,214
28283,5863,387
35408,80537,93
54131,23615,48
97034,37607,69
62250,38251,168
94308,33329,112
61449,42757,167
88440,28812,113
21516,45666,410
77854,64039,382
71278,65549,216
31000,55505,303
65518,7951,331
39571,84284,453
91506,55263,379
17094,59944,90
19061,26386,187
7142,65917,120
20433,72523,102
59537,338,185
79789,58119,282
39196,63282,268
88440,26137,253
31802,80710,84
518,75237,335
80769,17911,407
18798,58679,482
84433,97201,153
50918,23612,118
82013,9232,186
82583,69191,471
73487,82276,319
54657,71123,133
25822,22785,359
86618,50187,401
97660,85364,127
46445,83684,384
46571,7939,416
27435,29110,10
58951,47395,218
79770,59421,440
21355,27257,148
63307,12120,280
33252,66629,243
66726,83581,393
82040,10954,327
51732,60365,168
86894,90373,353
19958,22577,232
92204,55313,453
38297,60587,135
7234,62351,249
14280,66577,139
28845,98808,189
25586,8847,304
85565,42479,426
28045,63651,282
41024,31787,267
69534,48107,283
859,75742,442
47195,755,239
71088,19184,77
19082,81493,170
94643,82917,287
23400,52788,125
11202,52411,386
17463,64439,180
88443,59427,127
78235,70239,158
76382,32839,317
78656,94711,152
56349,19282,37
62756,77550,245
74724,99337,234
77569,58026,281
33403,96622,488
55604,13405,348
46097,78919,182
34491,20130,289
87981,95901,457
7470,43653,369
65268,83757,9
36924,88217,48
4733,70003,188
28932,73021,409
26618,10375,32
46949,41601,213
65541,74613,212
68006,93398,9
1946,42962,182
38604,40402,447
47149,90054,90
38461,21850,339
83749,60244,134
6856,31000,483
22220,42247,366
97917,20521,17
5398,31060,290
95956,37950,255
61313,46847,145
71712,53881,62
54171,28236,55
30131,51298,135
59670,14307,269
74583,90577,195
22309,84866,248
69146,17983,348
3417,74008,494
59811,33898,209
50553,23966,496
65748,31705,228
22911,69500,461
12170,89482,208
65756,24765,193
36807,47857,78
69502,44811,252
33773,18020,195
11165,66827,247
36604,91853,112
4174,25349,290
92446,81112,203
91817,21911,299
13252,79659,7
90501,23829,482
13206,844,427
47960,44425,169
55423,54058,280
99797,32245,427
5771,27053,470
73784,38006,272
45087,41565,307
66188,10518,37
10664,86926,208
19771,77276,209
57169,86421,174
73998,61540,31
8063,162,480
79626,18320,114
53156,14802,180
21370,64974,185
21313,51456,495
77486,155,247
79371,61966,3
87679,37996,422
22902,3579,210
18078,66189,148
86181,10510,264
78241,26018,124
64879,55780,145
11922,45521,341
33060,55982,209
97269,40042,360
68288,44071,394
72299,54824,382
79539,42032,295
53886,71798,8
95283,43782,402
39557,63002,366
27833,8297,239
20587,66651,150
86111,81820,16
36770,11631,111
8067,27184,115
95798,62898,320
62080,11576,453
58141,50403,21
37190,2124,92
50210,97568,39
64711,48957,325
45456,79711,233
54570,7232,402
65945,75038,354
23897,69564,410
76522,34411,125
86635,77822,168
83881,49627,292
98557,66678,334
48760,30249,226
15586,45325,355
15010,62950,312
58007,64249,63
20374,69061,214
47689,19681,68
94357,69296,229
2105,83197,344
24443,54832,308
69860,29246,170
35988,84278,409
71841,7523,380
48071,34036,24
52547,99664,298
25193,52485,277
4869,65489,158
30482,9097,96
48108,37106,444
76124,89023,405
43314,85750,264
47195,15566,202
96414,30753,451
77806,55299,16
26876,25086,17
71857,83867,61
57913,60837,441
97428,4466,463
13431,63737,218
40393,71450,259
38722,69123,229
6874,81428,326
7532,65942,310
4261,91805,200
76651,17834,439
99325,58689,57
66607,53086,218
4421,29938,105
9559,93728,321
45963,66820,361
82453,89911,15
3733,86651,496
68355,99632,492
99554,58081,66
10378,57343,342
8315,20258,281
26569,49403,331
93771,74144,306
92136,98282,10
64515,38642,98
14343,33696,401
65882,27915,167
68395,35841,301
68657,10696,63
97573,51473,394
83853,59002,131
31369,34016,86
81355,1520,381
42044,56572,130
14181,52119,142
32551,31604,348
57096,23827,477
71194,89659,321
813,68035,101
36686,26934,412
31457,18453,410
74218,15584,147
74413,79232,137
71716,42127,208
82139,49925,484
36985,61320,321
530,592,394
1855,96625,339
67606,21301,230
50621,31363,146
78789,92355,142
37563,6743,151
39549,95633,276
74935,20774,116
81326,44343,190
45428,18369,10
71442,93716,118
15711,23894,336
28908,70560,392
91383,94615,441
25629,69342,342
63302,2137,268
92443,10800,340
58747,59521,222
89465,19433,33
63871,54978,240
44682,9528,114
917,41704,139
16963,94083,423
74176,70624,439
58878,52213,56
78928,1107,473
9768,3197,118
2829,19724,68
60976,44783,54
38114,21353,52
13107,43721,145
70077,35382,258
56359,39298,294
60003,98247,170
88344,93546,471
99548,6867,380
87866,25384,349
72577,37894,159
34056,16877,296
52408,87597,395
76333,38582,400
75254,42996,331
69753,77981,215
8160,22287,409
35726,47116,288
32643,45908,287
6809,23036,373
77038,28339,319
70133,30577,167
25981,10267,130
21559,32340,481
12686,14419,184
35165,48675,79
91661,37297,227
14582,117,365
60864,21360,149
86602,91381,92
92189,17930,273
42167,88129,10
76544,5866,45
36512,55705,14
44118,14055,155
16426,70187,437
9869,27429,465
32388,86662,214
79310,86517,222
91289,83750,407
20878,43900,161
15771,67131,339
40454,57128,478
36953,41761,166
3417,95245,43
20741,16586,377
63738,94397,364
83958,13912,225
57110,23496,217
34236,83513,377
4057,5394,71
71905,76941,485
17705,73117,278
31894,93002,39
63964,22796,249
53313,41213,302
76950,52362,353
1755,87426,385
35163,75372,165
87388,60086,411
10789,2566,186
12268,82095,137
49602,45365,83
52552,31629,318
28525,70773,187
12858,82379,35
10474,88805,159
73595,49462,324
56822,26417,351
26696,5510,1
19916,55351,116
76531,4341,328
51231,633,498
4037,49225,236
3480,45530,281
91755,85081,203
78662,45216,119
22481,88894,185
83787,55609,99
29059,27792,401
80526,13117,67
65938,96339,316
60550,61008,25
36531,76701,334
20963,38418,197
18586,28645,208
58147,82830,257
61843,48750,48
99938,89636,476
63744,48674,241
71851,69716,28
49106,11345,9
96957,50302,429
44065,44304,139
79306,27569,392
74713,64686,17
71266,73866,297
73882,89713,348
33708,90976,39
90787,6039,466
52131,72790,218
73708,42576,424
54216,98888,204
98628,77987,268
441,9158,70
47284,17854,297
25409,28216,27
42587,74242,433
44555,41348,245
41933,90558,31
80374,74724,374
86782,30899,242
65363,38921,176
5996,87944,382
7159,11047,102
43688,79385,436
59784,40047,272
16702,24112,192
97919,52030,200
31242,61204,290
47838,72316,57
8648,26063,125
81385,36485,168
76211,70675,410
20434,27189,236
23364,21666,45
31938,14586,61
58341,41678,395
10218,71845,331
62333,11095,33
34918,39412,147
62334,92185,451
18402,75216,147
60206,71951,55
42735,51622,30
97095,54972,255
86378,15713,178
72868,29638,41
21039,56957,108
87685,6024,217
14739,41364,200
5494,65398,180
79654,922,378
9698,48140,104
17457,20617,12
94117,85474,30
79574,82069,37
51103,88589,387
643,14254,167
84221,55447,365
1692,64024,207
7168,23899,188
83062,94831,295
87471,30837,187
26273,25596,193
25724,15975,364
59632,38853,286
26642,90707,284
66678,73036,431
57832,80282,485
83474,49889,315
23069,20521,495
33157,9947,480
95495,19081,359
72317,22524,335
56394,59408,401
53164,70283,245
3161,18509,272
18525,34852,1
63473,55820,475
36716,9605,125
38597,21206,39
76331,37356,184
80519,90067,116
76552,48823,467
2635,24647,296
50197,87160,150
23867,90830,500
80241,95414,114
5138,38916,35
46337,19692,366
49556,67716,360
85317,93176,126
69363,59311,331
33655,17049,162
58097,28927,190
90111,87317,240
67657,72762,473
79877,24748,179
27045,6159,27
83217,1379,377
1662,63134,70
73092,62331,391
82871,5106,124
95894,436,289
32667,72082,34
18433,54676,380
18331,47262,423
13452,37685,307
44468,82080,487
26878,59404,288
56919,5790,497
65254,2860,392
47030,14969,51
36351,56072,377
69821,61504,358
66535,82039,40
17525,10639,394
37450,83444,334
73736,11032,360
87922,42436,309
46910,60971,212
52526,23718,229
85790,38821,96
40806,41690,89
84030,38844,450
18860,62454,388
91594,22682,150
46607,79403,84
68918,89432,47
74012,19877,455
90140,18656,491
57823,60762,410
75364,59431,411
42478,88142,483
1094,55904,438
1475,66264,50
5942,29921,280
47674,81782,480
43805,19845,165
57114,79390,366
27926,58370,297
5018,98836,370
87026,77158,270
77320,23727,211
53748,45020,177
48411,42853,287
40499,36777,347
90448,37621,371
68925,46258,360
59996,6423,106
45705,83147,206
6471,79454,451
57823,48557,269
98198,407,392
25303,22182,318
3660,15802,359
30749,60942,281
17954,97729,390
